Event Name,Timestamp,Trial Duration,Block Num,Trial Num,Die World Position X,Die World Position Y,Die World Position Z,Die World Position Magnitude,Die World Rotation X,Die World Rotation Y,Die World Rotation Z,Die World Rotation W,Die World Rotation Angle,Die World Rotation Axis X,Die World Rotation Axis Y,Die World Rotation Axis Z,Die Local Position X,Die Local Position Y,Die Local Position Z,Die Local Position Magnitude,Die Local Rotation X,Die Local Rotation Y,Die Local Rotation Z,Die Local Rotation W,Die Local Rotation Angle,Die Local Rotation Axis X,Die Local Rotation Axis Y,Die Local Rotation Axis Z,Die Local_left Position X,Die Local_left Position Y,Die Local_left Position Z,Die Local_left Position Magnitude,Die Local_left Rotation X,Die Local_left Rotation Y,Die Local_left Rotation Z,Die Local_left Rotation W,Die Local_left Rotation Angle,Die Local_left Rotation Axis X,Die Local_left Rotation Axis Y,Die Local_left Rotation Axis Z,Target Offset Position X,Target Offset Position Y,Target Offset Position Z,Target Offset Position Magnitude,Target Offset Rotation X,Target Offset Rotation Y,Target Offset Rotation Z,Target Offset Rotation W,Target Offset Rotation Angle,Target Offset Rotation Axis X,Target Offset Rotation Axis Y,Target Offset Rotation Axis Z
Off Target,1772954268210,6.77773,3,1,-0.0993392,1.093089,0.2829989,1.13349,0.704675,-0.5938966,-0.03329585,0.3867964,134.4894,0.7641528,-0.6440241,-0.03610617,0.1112042,-0.06929798,0.01683163,0.1321056,-0.03614841,0.06084862,-0.9966635,-0.04065504,184.66,-0.03617832,0.06089896,-0.9974881,-0.1932408,-0.05317457,-0.3858194,0.4347714,0.4674066,0.230617,0.7789071,0.3487846,139.174,0.4987251,0.2460694,0.8310977,-0.0006607994,0.006911516,0.01700106,0.01836415,-0.05245287,-0.06789826,0.02351965,0.996035,10.208,-0.5895984,-0.7632129,0.2643735
Release,1772954270668,9.221003,3,1,-0.09770021,1.099248,0.2995893,1.143523,0.6584692,-0.564252,0.018149,0.4977034,120.3036,0.759176,-0.6505491,0.02092473,0.1175902,-0.06687951,0.01885848,0.1365869,0.0207023,0.115432,-0.9930683,-0.007896191,180.9048,0.02070295,0.1154356,-0.9930993,-0.2020115,-0.07005632,-0.3856345,0.4409427,0.3480648,0.198513,0.850009,0.3419479,140.0088,0.3703924,0.2112472,0.9045355,-0.002299793,0.0007522106,0.0004107058,0.002454292,0.07527114,-0.1076798,0.01709921,0.9911847,15.22679,0.5681352,-0.8127506,0.1290622
Grab,1772954271959,10.51274,3,1,-0.09447829,1.091988,0.3011836,1.136695,0.6505959,-0.5779288,0.1282997,0.4756705,123.194,0.7396299,-0.6570184,0.1458576,0.120535,-0.07351033,0.006278012,0.1413219,0.3668698,0.1674989,-0.9144032,-0.0348952,183.9995,0.3670934,0.1676009,-0.9149603,-0.1986139,-0.06246402,-0.3872036,0.4396315,0.3335401,0.2630407,0.8742089,0.2352016,152.793,0.343167,0.2706328,0.8994411,-0.005521715,0.008012056,-0.00118354,0.009802201,0.1285762,-0.0118625,-0.01197251,0.9915565,14.90175,0.9915177,-0.09147785,-0.09232625
On Target,1772954272707,11.27264,3,1,-0.09841149,1.09923,0.3001179,1.143706,0.6404898,-0.6555685,0.09113913,0.3894821,134.1554,0.695403,-0.7117745,0.09895305,0.1196267,-0.0772208,0.006871765,0.1425511,0.368556,0.1682072,-0.9141907,-0.01133141,181.2985,0.3685796,0.1682179,-0.9142493,-0.1931531,-0.06680682,-0.3904539,0.4407102,0.438627,0.2204859,0.8463337,0.2066686,156.1456,0.4483054,0.2253509,0.8650082,-0.001588508,0.0007697344,-0.0001179278,0.001769112,0.04562769,0.04444224,0.05778617,0.9962951,9.86712,0.5305509,0.5167666,0.6719276
Off Target,1772954273429,11.99699,3,1,-0.1014765,1.098951,0.298439,1.143266,0.677322,-0.6534144,0.09386642,0.3247671,142.0971,0.7161411,-0.6908633,0.09924615,0.1179064,-0.07894904,0.008978111,0.1421811,0.3311271,0.09195,-0.9387457,-0.02562274,182.9365,0.3312359,0.0919802,-0.939054,-0.1928678,-0.07231579,-0.3854488,0.4370336,0.4813665,0.2758214,0.8052955,0.2090652,155.8649,0.4922442,0.2820543,0.8234932,0.001476541,0.001049161,0.001560986,0.002391148,-0.01186413,0.08251955,0.02947543,0.996083,10.146,-0.1341715,0.933214,0.3333378
On Target,1772954273833,12.39977,3,1,-0.0996207,1.101025,0.2963831,1.144563,0.6779732,-0.6525792,0.09198601,0.3256247,141.9931,0.7170532,-0.6901954,0.09728831,0.1177871,-0.07910705,0.008747758,0.1421558,0.3251747,0.09330123,-0.9404169,-0.03424186,183.9246,0.3253655,0.09335597,-0.9409686,-0.1902522,-0.07779651,-0.3875666,0.4386981,0.4816431,0.2817741,0.8033659,0.2079104,156.0002,0.4924031,0.288069,0.8213132,-0.0003793016,-0.001025081,0.003616959,0.003778499,-0.0126028,0.0803348,0.02926665,0.9962586,9.915764,-0.1458263,0.9295495,0.3386427
Trial End,1772954274820,13.38636,3,1,-0.102947,1.102726,0.299215,1.147228,0.6675596,-0.6300308,0.1156295,0.3795463,135.3888,0.7215512,-0.6809871,0.1249816,0.1218835,-0.08036011,0.009405891,0.1462935,0.3735831,0.03996849,-0.9266107,0.015195,178.2587,0.3736262,0.0399731,-0.9267178,-0.1973919,-0.07394644,-0.389546,0.4429196,0.4338079,0.2763454,0.8341315,0.1991704,157.0231,0.4426769,0.2819952,0.851185,0.00294704,-0.002726078,0.0007849932,0.004090569,0.04450508,0.0562634,0.01372505,0.9973292,8.377065,0.6093377,0.7703257,0.1879154
Trial Load,1772954274820,13.38636,3,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1218835,-0.08036011,0.009405891,0.1462935,0.3735831,0.03996849,-0.9266107,0.015195,178.2587,0.3736262,0.0399731,-0.9267178,-0.1973919,-0.07394644,-0.389546,0.4429196,0.4338079,0.2763454,0.8341315,0.1991704,157.0231,0.4426769,0.2819952,0.851185,-0.2,0,0,0.2,0.3707711,0.2696935,0.8020896,0.3826834,135,0.4013197,0.2919141,0.8681756
Release,1772954274833,13.38636,3,2,0.1,1.1,0.3,1.144552,0,0,0,1,0,1,0,0,0.1218835,-0.08036011,0.009405891,0.1462935,0.3735831,0.03996849,-0.9266107,0.015195,178.2587,0.3736262,0.0399731,-0.9267178,-0.1973919,-0.07394644,-0.389546,0.4429196,0.4338079,0.2763454,0.8341315,0.1991704,157.0231,0.4426769,0.2819952,0.851185,-0.2,0,0,0.2,0.3707711,0.2696935,0.8020896,0.3826834,135,0.4013197,0.2919141,0.8681756
Trial Start,1772954276222,0,3,2,0.09391359,1.101582,0.3017217,1.14601,0.1421343,-0.07956833,0.04418329,0.9856544,19.43333,0.8421471,-0.4714432,0.2617865,0.1218835,-0.08036011,0.009405891,0.1462935,0.3735831,0.03996849,-0.9266107,0.015195,178.2587,0.3736262,0.0399731,-0.9267178,-0.1973919,-0.07394644,-0.389546,0.4429196,0.4338079,0.2763454,0.8341315,0.1991704,157.0231,0.4426769,0.2819952,0.851185,-0.1939136,-0.001582384,-0.00172165,0.1939277,0.2353228,0.1986515,0.8415093,0.4438728,127.2975,0.2626108,0.221687,0.9390904
Grab,1772954276222,0,3,2,0.09391359,1.101582,0.3017217,1.14601,0.1421343,-0.07956833,0.04418329,0.9856544,19.43333,0.8421471,-0.4714432,0.2617865,0.1218835,-0.08036011,0.009405891,0.1462935,0.3735831,0.03996849,-0.9266107,0.015195,178.2587,0.3736262,0.0399731,-0.9267178,-0.1973919,-0.07394644,-0.389546,0.4429196,0.4338079,0.2763454,0.8341315,0.1991704,157.0231,0.4426769,0.2819952,0.851185,-0.1939136,-0.001582384,-0.00172165,0.1939277,0.2353228,0.1986515,0.8415093,0.4438728,127.2975,0.2626108,0.221687,0.9390904
Release,1772954280250,4.027347,3,2,-0.08783422,1.108808,0.271944,1.145043,0.2687858,0.3575379,0.7789672,0.4394667,127.8603,0.2992298,0.3980344,0.8671967,0.1159966,-0.07175831,0.03010931,0.1396819,0.9150324,0.300482,-0.1338313,-0.2334857,207.0047,0.9410425,0.3090233,-0.1376355,-0.1387915,-0.08919869,-0.4246649,0.4555873,-0.6593682,0.6041448,0.390395,-0.2187115,205.2667,-0.6757278,0.6191341,0.400081,-0.01216578,-0.008807778,0.02805597,0.03182327,0.1367767,0.05492561,-0.005681108,0.9890618,16.96437,0.9272873,0.3723721,-0.03851548
Grab,1772954281166,4.944475,3,2,-0.08694839,1.108902,0.2745565,1.145689,0.295965,0.3166941,0.7404997,0.5135852,118.1941,0.3449321,0.3690908,0.8630145,0.1212159,-0.08269624,0.009719962,0.1470593,0.962715,-0.1619027,-0.1854998,-0.1120591,192.8681,0.9688171,-0.1629289,-0.1866756,-0.1408938,-0.07733993,-0.4284812,0.4576337,-0.6705358,0.538442,0.4823793,-0.1666507,199.1863,-0.6800455,0.5460783,0.4892205,-0.01305161,-0.008901715,0.02544352,0.02994926,0.1314708,0.05448235,0.09096323,0.9856333,19.4477,0.778396,0.3225724,0.5385638
On Target,1772954281403,5.194436,3,2,-0.09438121,1.108031,0.2827248,1.14742,0.3820705,0.2947165,0.7706525,0.4162441,130.8046,0.4202026,0.3241304,0.8475666,0.1215689,-0.07858787,0.01111654,0.1451848,0.9320655,-0.253938,-0.2125479,-0.1469455,196.8999,0.9422945,-0.2567249,-0.2148805,-0.1506834,-0.08130992,-0.4213231,0.4547856,-0.5761694,0.6564254,0.4603952,-0.1586541,198.2576,-0.5835606,0.6648461,0.4663011,-0.005618788,-0.008030772,0.01727518,0.01986193,0.03666835,-0.02124395,0.03271873,0.9985659,6.138107,0.6848877,-0.3967923,0.611117
Off Target,1772954282070,5.860373,3,2,-0.1025612,1.09911,0.2906983,1.141519,0.4415127,0.2461489,0.7951831,0.3349046,140.8665,0.4685718,0.2612347,0.8439177,0.1201186,-0.08298729,0.01162886,0.1464602,0.8854529,-0.352486,-0.2652641,-0.1461572,196.8086,0.8950647,-0.3563123,-0.2681436,-0.1571202,-0.08480895,-0.4069831,0.4444261,-0.4869356,0.7268192,0.4507667,-0.1773053,200.4257,-0.4947748,0.7385204,0.4580236,0.002561226,0.0008903742,0.009301722,0.009688894,-0.06180888,-0.06317742,-0.007871673,0.9960555,10.18155,-0.696564,-0.711987,-0.08871093
Release,1772954282652,6.430034,3,2,-0.1015672,1.098493,0.2968385,1.142416,0.3934876,0.2134651,0.8317196,0.3283941,141.6573,0.4165914,0.2259988,0.8805544,0.1213204,-0.09063891,0.01154498,0.1518793,0.8916065,-0.3743065,-0.2406062,-0.08391292,189.627,0.8947622,-0.3756313,-0.2414578,-0.1646481,-0.082331,-0.4055135,0.445341,-0.4771371,0.7063347,0.4607935,-0.2471862,208.6221,-0.4924178,0.7289556,0.4755507,0.001567155,0.001507163,0.00316152,0.00383702,-0.08191331,-0.0003586091,-0.02790944,0.9962486,9.928875,-0.9465651,-0.004143977,-0.322513
On Target,1772954282653,6.44452,3,2,-0.1015672,1.098493,0.2968385,1.142416,0.3934876,0.2134651,0.8317196,0.3283941,141.6573,0.4165914,0.2259988,0.8805544,0.1213204,-0.09063891,0.01154498,0.1518793,0.8916065,-0.3743065,-0.2406062,-0.08391292,189.627,0.8947622,-0.3756313,-0.2414578,-0.1646481,-0.082331,-0.4055135,0.445341,-0.4771371,0.7063347,0.4607935,-0.2471862,208.6221,-0.4924178,0.7289556,0.4755507,0.001567155,0.001507163,0.00316152,0.00383702,-0.08191331,-0.0003586091,-0.02790944,0.9962486,9.928875,-0.9465651,-0.004143977,-0.322513
Trial End,1772954283638,7.430048,3,2,-0.1018606,1.097184,0.2963468,1.141056,0.4145816,0.2511646,0.7992178,0.3553722,138.3675,0.4435333,0.2687044,0.85503,0.1151554,-0.1006807,0.005016251,0.1530443,0.8759927,-0.3813931,-0.2655731,-0.1290236,194.8264,0.8833764,-0.3846078,-0.2678117,-0.1636956,-0.08278004,-0.4047641,0.4443904,-0.5069919,0.7051691,0.4561093,-0.1940619,202.3799,-0.5168169,0.7188347,0.4649483,0.001860633,0.0028162,0.003653258,0.004973855,-0.04097904,-0.03647977,-0.002121706,0.9984916,6.294685,-0.7463766,-0.6644287,-0.03864395
